"exclude","ne","not","clausetype","never.posn","not.posn","finite","id","year","author","prev.ne","prev.not","next.ne","next.not","has.ne","has.not","has.both","neg.type","has.ne.prev","has.not.prev","has.both.prev","prev.neg.type","has.ne.next","has.not.next","has.both.next","next.neg.type","datepd"
"constituent","ne","postverbal","matrix","-","postverbal","finite","CMORM,I,38.413",1200,"CMORM","ne","postverbal","ne","preverbal",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",1
"-","ne","preverbal","relative","-","preverbal","finite","CMORM,I,39.414",1200,"CMORM","ne","postverbal","ne","-",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",1
"-","ne","-","other","-","-","finite","CMORM,I,42.435",1200,"CMORM","ne","preverbal","ne","preverbal",TRUE,FALSE,FALSE,"ne",TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",1
"-","ne","preverbal","second-conjunct","-","preverbal","finite","CMORM,I,42.436",1200,"CMORM","ne","-","ne","postverbal",TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","matrix","-","postverbal","finite","CMORM,I,54.518",1200,"CMORM","ne","preverbal","ne","-",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",1
"-","ne","-","other","-","-","finite","CMORM,I,55.524",1200,"CMORM","ne","postverbal","ne","postverbal",TRUE,FALSE,FALSE,"ne",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","matrix","-","postverbal","finite","CMORM,I,59.541",1200,"CMORM","ne","-","contracted","-",TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","matrix","-","-","-","CMORM,I,61.559",1200,"CMORM","ne","postverbal","contracted","-",FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","matrix","-","-","-","CMORM,I,61.561",1200,"CMORM","contracted","-","ne","-",FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",1
"concord","ne","-","that","-","-","finite","CMORM,I,65.593",1200,"CMORM","contracted","-","ne","-",TRUE,FALSE,FALSE,"ne",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",1
"concord","ne","-","that","-","-","finite","CMORM,I,66.596",1200,"CMORM","ne","-","ne","-",TRUE,FALSE,FALSE,"ne",TRUE,FALSE,FALSE,"ne",TRUE,FALSE,FALSE,"ne",1
"concord","ne","-","other","-","-","finite","CMORM,I,66.596",1200,"CMORM","ne","-","ne","-",TRUE,FALSE,FALSE,"ne",TRUE,FALSE,FALSE,"ne",TRUE,FALSE,FALSE,"ne",1
"-","ne","-","matrix","-","-","finite","CMORM,I,66.600",1200,"CMORM","ne","-","contracted","-",TRUE,FALSE,FALSE,"ne",TRUE,FALSE,FALSE,"ne",FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","matrix","-","-","-","CMORM,I,66.601",1200,"CMORM","ne","-","contracted","-",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","matrix","-","-","-","CMORM,I,66.602",1200,"CMORM","contracted","-","ne","preverbal",FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",1
"-","ne","preverbal","that","-","preverbal","finite","CMORM,I,66.603",1200,"CMORM","contracted","-","ne","-",TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",1
"-","ne","-","other","-","-","finite","CMORM,I,67.606",1200,"CMORM","ne","preverbal","contracted","-",TRUE,FALSE,FALSE,"ne",TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","other","-","-","-","CMORM,I,67.608",1200,"CMORM","ne","-","ne","preverbal",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",TRUE,FALSE,FALSE,"ne",1
"-","ne","preverbal","other","-","preverbal","finite","CMORM,I,67.609",1200,"CMORM","contracted","-","ne","-",TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",1
"concord","ne","-","matrix","postverbal","-","finite","CMORM,I,68.612",1200,"CMORM","ne","preverbal","contracted","-",TRUE,FALSE,FALSE,"ne",TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","other","-","-","-","CMORM,I,68.613",1200,"CMORM","ne","-","ne","preverbal",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",TRUE,FALSE,FALSE,"ne",1
"-","ne","preverbal","other","-","preverbal","finite","CMORM,I,68.615",1200,"CMORM","contracted","-","ne","preverbal",TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",1
"-","ne","preverbal","second-conjunct","-","preverbal","finite","CMORM,I,68.616",1200,"CMORM","ne","preverbal","ne","preverbal",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",1
"-","ne","preverbal","second-conjunct","-","preverbal","finite","CMORM,I,69.621",1200,"CMORM","ne","preverbal","ne","postverbal",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","matrix","-","postverbal","finite","CMORM,I,69.623",1200,"CMORM","ne","preverbal","contracted","-",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","other","-","-","-","CMORM,I,70.635",1200,"CMORM","ne","postverbal","contracted","-",FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","that","-","-","-","CMORM,I,73.657",1200,"CMORM","contracted","-","ne","-",FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",1
"concord","ne","-","other","-","-","finite","CMORM,I,74.666",1200,"CMORM","contracted","-","-","-",TRUE,FALSE,FALSE,"ne",FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,1
"-","-","-","imperative","-","-","-","CMORM,I,74.668",1200,"CMORM","ne","-","contracted","-",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","that","-","-","-","CMORM,I,76.677",1200,"CMORM","-","-","contracted","-",FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","matrix","-","-","-","CMORM,I,77.684",1200,"CMORM","contracted","-","contracted","-",FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","other","-","-","-","CMORM,I,77.685",1200,"CMORM","contracted","-","contracted","-",FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","that","-","-","-","CMORM,I,77.687",1200,"CMORM","contracted","-","ne","postverbal",FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","other","-","postverbal","finite","CMORM,I,78.689",1200,"CMORM","contracted","-","ne","postverbal",TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","matrix","-","postverbal","finite","CMORM,I,78.691",1200,"CMORM","ne","postverbal","ne","-",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",1
"-","ne","-","that","-","-","finite","CMORM,I,78.691",1200,"CMORM","ne","postverbal","ne","postverbal",TRUE,FALSE,FALSE,"ne",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","other","-","postverbal","finite","CMORM,I,79.694",1200,"CMORM","ne","-","ne","-",TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",TRUE,FALSE,FALSE,"ne",1
"concord","ne","-","matrix","-","-","finite","CMORM,I,79.700",1200,"CMORM","ne","postverbal","contracted","-",TRUE,FALSE,FALSE,"ne",TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","matrix","-","-","-","CMORM,I,80.703",1200,"CMORM","ne","-","ne","postverbal",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","matrix","-","postverbal","finite","CMORM,I,80.706",1200,"CMORM","contracted","-","ne","-",TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",1
"concord","ne","-","relative","-","-","finite","CMORM,I,81.718",1200,"CMORM","ne","postverbal","contracted","-",TRUE,FALSE,FALSE,"ne",TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","that","-","-","-","CMORM,I,82.725",1200,"CMORM","ne","-","ne","-",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",TRUE,FALSE,FALSE,"ne",1
"concord","ne","-","relative","-","-","finite","CMORM,I,82.727",1200,"CMORM","contracted","-","ne","-",TRUE,FALSE,FALSE,"ne",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",1
"concord","ne","-","that","-","-","finite","CMORM,I,82.728",1200,"CMORM","ne","-","contracted","-",TRUE,FALSE,FALSE,"ne",TRUE,FALSE,FALSE,"ne",FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","other","-","-","-","CMORM,I,83.730",1200,"CMORM","ne","-","contracted","-",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","matrix","-","-","-","CMORM,I,83.731",1200,"CMORM","contracted","-","contracted","-",FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","matrix","-","-","-","CMORM,I,83.738",1200,"CMORM","contracted","-","ne","-",FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",1
"-","ne","-","matrix","-","-","finite","CMORM,I,83.739",1200,"CMORM","contracted","-","ne","-",TRUE,FALSE,FALSE,"ne",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",1
"concord","ne","-","relative","postverbal","-","finite","CMORM,I,87.770",1200,"CMORM","ne","-","contracted","-",TRUE,FALSE,FALSE,"ne",TRUE,FALSE,FALSE,"ne",FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","matrix","-","-","-","CMORM,I,87.773",1200,"CMORM","ne","-","ne","-",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",TRUE,FALSE,FALSE,"ne",1
"concord","ne","-","matrix","-","-","finite","CMORM,I,87.773",1200,"CMORM","contracted","-","ne","-",TRUE,FALSE,FALSE,"ne",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",1
"concord","ne","-","other","-","-","finite","CMORM,I,87.774",1200,"CMORM","ne","-","contracted","-",TRUE,FALSE,FALSE,"ne",TRUE,FALSE,FALSE,"ne",FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","matrix","-","-","-","CMORM,I,88.779",1200,"CMORM","ne","-","ne","preverbal",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",TRUE,FALSE,FALSE,"ne",1
"-","ne","preverbal","other","-","preverbal","finite","CMORM,I,88.779",1200,"CMORM","contracted","-","contracted","-",TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","matrix","-","-","-","CMORM,I,88.785",1200,"CMORM","ne","preverbal","ne","-",FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",1
"concord","ne","-","matrix","-","-","finite","CMORM,I,89.791",1200,"CMORM","contracted","-","-","-",TRUE,FALSE,FALSE,"ne",FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,1
"-","-","-","matrix","-","-","-","CMORM,I,91.801",1200,"CMORM","ne","-","ne","postverbal",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",TRUE,TRUE,TRUE,"both",1
"concord","ne","postverbal","matrix","-","postverbal","finite","CMORM,I,91.813",1200,"CMORM","-","-","contracted","-",TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","matrix","-","-","-","CMORM,I,92.816",1200,"CMORM","ne","postverbal","contracted","-",FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","matrix","-","-","-","CMORM,I,92.817",1200,"CMORM","contracted","-","ne","preverbal",FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",1
"-","ne","preverbal","relative","-","preverbal","finite","CMORM,I,96.837",1200,"CMORM","contracted","-","ne","preverbal",TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",1
"-","ne","preverbal","relative","-","preverbal","finite","CMORM,I,96.838",1200,"CMORM","ne","preverbal","contracted","-",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","second-conjunct","-","-","-","CMORM,I,97.842",1200,"CMORM","ne","preverbal","ne","postverbal",FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","other","-","postverbal","finite","CMORM,I,98.852",1200,"CMORM","contracted","-","ne","preverbal",TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",1
"-","ne","preverbal","other","-","preverbal","finite","CMORM,I,99.855",1200,"CMORM","ne","postverbal","ne","postverbal",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","other","-","postverbal","finite","CMORM,I,99.857",1200,"CMORM","ne","preverbal","contracted","-",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","other","-","-","-","CMORM,I,100.860",1200,"CMORM","ne","postverbal","ne","preverbal",FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",1
"-","ne","preverbal","relative","-","preverbal","finite","CMORM,I,100.860",1200,"CMORM","contracted","-","contracted","-",TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","matrix","-","-","-","CMORM,I,100.862",1200,"CMORM","ne","preverbal","ne","preverbal",FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",1
"-","ne","preverbal","relative","-","preverbal","finite","CMORM,I,100.864",1200,"CMORM","contracted","-","contracted","-",TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","other","-","-","-","CMORM,I,100.865",1200,"CMORM","ne","preverbal","ne","-",FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",1
"-","ne","-","other","-","-","finite","CMORM,I,100.865",1200,"CMORM","contracted","-","ne","-",TRUE,FALSE,FALSE,"ne",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",1
"-","ne","-","other","-","-","finite","CMORM,I,100.866",1200,"CMORM","ne","-","contracted","-",TRUE,FALSE,FALSE,"ne",TRUE,FALSE,FALSE,"ne",FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","that","-","-","-","CMORM,I,103.884",1200,"CMORM","ne","-","contracted","-",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","matrix","-","-","-","CMORM,I,103.885",1200,"CMORM","contracted","-","ne","postverbal",FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","matrix","-","postverbal","finite","CMORM,I,103.886",1200,"CMORM","contracted","-","contracted","-",TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","that","-","-","-","CMORM,I,105.899",1200,"CMORM","ne","postverbal","contracted","-",FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","other","-","-","-","CMORM,I,106.909",1200,"CMORM","contracted","-","ne","preverbal",FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",1
"-","ne","preverbal","relative","-","preverbal","finite","CMORM,I,106.909",1200,"CMORM","contracted","-","ne","postverbal",TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","matrix","-","postverbal","finite","CMORM,I,106.910",1200,"CMORM","ne","preverbal","ne","preverbal",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",1
"-","ne","preverbal","other","-","preverbal","finite","CMORM,I,107.914",1200,"CMORM","ne","postverbal","ne","preverbal",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",1
"-","ne","preverbal","matrix","-","preverbal","finite","CMORM,I,107.915",1200,"CMORM","ne","preverbal","ne","preverbal",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",1
"-","ne","preverbal","relative","-","preverbal","finite","CMORM,I,109.935",1200,"CMORM","ne","preverbal","ne","postverbal",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","other","-","postverbal","finite","CMORM,I,109.939",1200,"CMORM","ne","preverbal","ne","postverbal",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","matrix","-","postverbal","finite","CMORM,I,110.948",1200,"CMORM","ne","postverbal","ne","postverbal",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","matrix","-","postverbal","finite","CMORM,I,111.955",1200,"CMORM","ne","postverbal","ne","postverbal",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","other","-","postverbal","finite","CMORM,I,113.972",1200,"CMORM","ne","postverbal","ne","-",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",1
"-","ne","-","other","-","-","finite","CMORM,I,114.983",1200,"CMORM","ne","postverbal","ne","postverbal",TRUE,FALSE,FALSE,"ne",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","matrix","-","postverbal","finite","CMORM,I,114.984",1200,"CMORM","ne","-","-","-",TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",FALSE,FALSE,FALSE,NA,1
"-","-","-","matrix","-","-","-","CMORM,I,115.992",1200,"CMORM","ne","postverbal","ne","preverbal",FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",1
"-","ne","preverbal","that","-","preverbal","finite","CMORM,I,122.1052",1200,"CMORM","-","-","ne","preverbal",TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",1
"-","ne","preverbal","matrix","-","preverbal","finite","CMORM,I,125.1079",1200,"CMORM","ne","preverbal","ne","postverbal",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","matrix","-","postverbal","finite","CMORM,I,129.1100",1200,"CMORM","ne","preverbal","ne","-",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",1
"concord","ne","-","matrix","postverbal","-","finite","CMORM,I,129.1101",1200,"CMORM","ne","postverbal","contracted","-",TRUE,FALSE,FALSE,"ne",TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","matrix","-","-","-","CMORM,I,132.1121",1200,"CMORM","ne","-","contracted","-",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","matrix","-","-","-","CMORM,I,136.1140",1200,"CMORM","contracted","-","ne","postverbal",FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","matrix","-","postverbal","finite","CMORM,I,137.1144",1200,"CMORM","contracted","-","ne","preverbal",TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",1
"-","ne","preverbal","that","-","preverbal","finite","CMORM,I,137.1149",1200,"CMORM","ne","postverbal","ne","postverbal",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","other","-","postverbal","finite","CMORM,I,140.1162",1200,"CMORM","ne","preverbal","ne","postverbal",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","matrix","-","postverbal","finite","CMORM,I,140.1163",1200,"CMORM","ne","postverbal","contracted","-",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","relative","-","-","-","CMORM,I,140.1163",1200,"CMORM","ne","postverbal","ne","preverbal",FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",1
"-","ne","preverbal","matrix","-","preverbal","finite","CMORM,I,142.1171",1200,"CMORM","contracted","-","contracted","-",TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","matrix","-","-","-","CMORM,I,142.1172",1200,"CMORM","ne","preverbal","ne","-",FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",1
"concord","ne","-","other","-","-","finite","CMORM,I,145.1195",1200,"CMORM","contracted","-","ne","postverbal",TRUE,FALSE,FALSE,"ne",FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","matrix","-","postverbal","finite","CMORM,I,152.1255",1200,"CMORM","ne","-","ne","postverbal",TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","that","-","postverbal","finite","CMORM,I,152.1256",1200,"CMORM","ne","postverbal","ne","postverbal",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","matrix","-","postverbal","finite","CMORM,I,152.1257",1200,"CMORM","ne","postverbal","ne","preverbal",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",1
"-","ne","preverbal","other","-","preverbal","finite","CMORM,I,152.1257",1200,"CMORM","ne","postverbal","ne","-",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",1
"concord","ne","-","matrix","-","-","finite","CMORM,I,152.1259",1200,"CMORM","ne","preverbal","ne","postverbal",TRUE,FALSE,FALSE,"ne",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","matrix","-","postverbal","finite","CMORM,I,153.1261",1200,"CMORM","ne","-","ne","postverbal",TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","that","-","postverbal","finite","CMORM,I,153.1262",1200,"CMORM","ne","postverbal","ne","-",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",1
"concord","ne","-","that","-","-","finite","CMORM,I,153.1264",1200,"CMORM","ne","postverbal","contracted","-",TRUE,FALSE,FALSE,"ne",TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","other","-","-","-","CMORM,I,153.1264",1200,"CMORM","ne","-","ne","-",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",TRUE,FALSE,FALSE,"ne",1
"concord","ne","-","that","-","-","finite","CMORM,I,153.1265",1200,"CMORM","contracted","-","ne","preverbal",TRUE,FALSE,FALSE,"ne",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,"ne",1
"-","ne","preverbal","relative","-","preverbal","finite","CMORM,I,153.1267",1200,"CMORM","ne","-","ne","postverbal",TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","matrix","-","postverbal","finite","CMORM,I,154.1270",1200,"CMORM","ne","preverbal","ne","postverbal",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",1
"conjoined","ne","postverbal","that","-","postverbal","finite","CMORM,I,154.1271",1200,"CMORM","ne","postverbal","ne","postverbal",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","matrix","-","postverbal","finite","CMORM,I,154.1274",1200,"CMORM","ne","postverbal","ne","-",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",1
"concord","ne","-","that","-","-","finite","CMORM,I,154.1275",1200,"CMORM","ne","postverbal","ne","preverbal",TRUE,FALSE,FALSE,"ne",TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",1
"-","ne","preverbal","that","-","preverbal","finite","CMORM,I,154.1275",1200,"CMORM","ne","-","ne","postverbal",TRUE,TRUE,TRUE,"both",TRUE,FALSE,FALSE,"ne",TRUE,TRUE,TRUE,"both",1
"-","ne","postverbal","matrix","-","postverbal","finite","CMORM,I,155.1277",1200,"CMORM","ne","preverbal","ne","postverbal",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",1
"concord","ne","postverbal","that","-","postverbal","finite","CMORM,I,155.1278",1200,"CMORM","ne","postverbal","contracted","-",TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",FALSE,FALSE,FALSE,NA,1
"contraction","contracted","-","that","-","-","-","CMORM,I,155.1280",1200,"CMORM","ne","postverbal","ne","postverbal",FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,"both",TRUE,TRUE,TRUE,"both",1
